PostIndex,Topic,Emotion,AudioFormat,VideoFormat,Language
23094,Memes,happy,background-song-with-lyrics,image,Marathi
23208,Memes,happy,self-spoken-monologues,reaction videos,Marathi
23451,Memes,happy,instrumental,image,Marathi
23657,Memes,happy,self-spoken-monologues,special-effects,Marathi
23880,Memes,happy,background-song-with-lyrics,reaction videos,Marathi
23945,Memes,happy,instrumental,videos-text-special-effects,Marathi
24069,Memes,surprise,background-song-with-lyrics,special-effects,Punjabi
24090,Memes,confidence,background-song-with-lyrics,videos-with-text,Punjabi
24102,Memes,happy,lip-syncing,movie/tv-show,Punjabi
24215,Memes,happy,background-song-with-lyrics,special-effects,Punjabi
24275,Memes,sad,background-song-with-lyrics,special-effects,Punjabi
24453,Memes,happy,background-song-with-lyrics,videos-text-special-effects,Punjabi
24496,Memes,happy,background-song-with-lyrics,videos-with-text,Punjabi
24575,Memes,happy,background-song-with-lyrics,special-effects,Punjabi
24619,Memes,sad,background-song-with-lyrics,animation,Punjabi
24695,Memes,happy,background-song-with-lyrics,videos-with-text,Punjabi
24816,Memes,happy,self-sung-song,videos-with-text,Punjabi
24837,Memes,sad,self-spoken-dialogues,videos-with-text,Punjabi
25077,Memes,happy,lip-syncing,videos-with-text,Punjabi
25127,Memes,sad,self-spoken-dialogues,reaction videos,Punjabi
25145,Memes,happy,self-spoken-dialogues,movie/tv-show,Punjabi
25192,Memes,happy,lip-syncing,animation,Punjabi
25352,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Punjabi
25434,Memes,surprise,background-song-with-lyrics,self-shot,Punjabi
25473,Memes,happy,background-song-with-lyrics,videos-with-text,Punjabi
25543,Memes,happy,lip-syncing,videos-text-special-effects,Punjabi
25659,Memes,confusion,lip-syncing,special-effects,Punjabi
25715,Memes,happy,background-song-with-lyrics,special-effects,Punjabi
25866,Memes,happy,background-song-with-lyrics,videos-with-text,Punjabi
25977,Memes,happy,self-spoken-monologues,movie/tv-show,Punjabi
26032,Memes,surprise,self-sung-song,videos-with-text,Punjabi
26075,Memes,happy,background-song-with-lyrics,videos-with-text,Punjabi
26151,Memes,confusion,self-spoken-dialogues,videos-with-text,Punjabi
26221,Memes,happy,background-song-with-lyrics,animation,Punjabi
26448,Memes,happy,self-spoken-dialogues,special-effects,Tamil
26486,Memes,happy,self-spoken-dialogues,special-effects,Tamil
26668,Memes,sad,self-spoken-dialogues,videos-text-special-effects,Tamil
26744,Memes,happy,self-spoken-dialogues,special-effects,Tamil
26803,Memes,happy,background-song-with-lyrics,special-effects,Tamil
26908,Memes,happy,self-spoken-dialogues,special-effects,Tamil
26912,Memes,happy,self-spoken-dialogues,special-effects,Tamil
26924,Memes,happy,background-song-with-lyrics,self-shot,Tamil
26942,Memes,happy,self-spoken-dialogues,special-effects,Tamil
26973,Memes,happy,self-spoken-dialogues,special-effects,Tamil
26986,Memes,happy,self-spoken-dialogues,special-effects,Tamil
26998,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27051,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27118,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27133,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27262,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27270,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27284,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27324,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27345,Memes,happy,background-song-with-lyrics,collab,Tamil
27382,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27410,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27467,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27481,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27525,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27541,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27550,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27666,Memes,happy,lip-syncing,videos-text-special-effects,Tamil
27667,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27678,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27688,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27702,Memes,sad,self-spoken-dialogues,special-effects,Tamil
27733,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27749,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27806,Memes,happy,self-spoken-dialogues,special-effects,Tamil
27953,Memes,happy,lip-syncing,special-effects,Tamil
27989,Memes,happy,self-spoken-dialogues,special-effects,Tamil
28015,Memes,happy,self-spoken-dialogues,special-effects,Tamil
28083,Memes,happy,self-spoken-dialogues,special-effects,Tamil
28107,Memes,happy,self-spoken-dialogues,special-effects,Tamil
28151,Memes,happy,self-spoken-dialogues,special-effects,Tamil
28195,Memes,happy,self-spoken-dialogues,special-effects,Tamil
28198,Memes,happy,self-spoken-dialogues,special-effects,Tamil
28236,Memes,happy,self-spoken-dialogues,special-effects,Tamil
28240,Memes,happy,self-spoken-monologues,self-shot,Tamil
28244,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Tamil
28334,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Tamil
28375,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Tamil
28392,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Tamil
28493,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Tamil
28517,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Tamil
28549,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Tamil
28598,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28622,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28626,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28633,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28664,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28669,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28687,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28746,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28752,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28772,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28795,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28845,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28901,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28915,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28940,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28945,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
28946,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29124,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29132,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29148,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29154,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29173,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29187,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29223,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29233,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29239,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29269,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
29454,Memes,happy,self-spoken-monologues,movie/tv-show,Telugu
29472,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
29568,Memes,happy,self-spoken-monologues,videos-text-special-effects,Telugu
29594,Memes,happy,self-spoken-monologues,movie/tv-show,Telugu
29703,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
29725,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
29732,Memes,happy,self-sung-song,movie/tv-show,Telugu
29791,Memes,happy,self-spoken-dialogues,self-shot,Telugu
29856,Memes,happy,noise,videos-text-special-effects,Telugu
29861,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
29917,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
29928,Memes,happy,lip-syncing,special-effects,Telugu
30155,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
30263,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Telugu
30286,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
30313,Memes,neutral,background-song-with-lyrics,self-shot,Telugu
30407,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Telugu
30419,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
30664,Memes,happy,background-song-with-lyrics,movie/tv-show,Telugu
30719,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
30747,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
30757,Memes,happy,lip-syncing,special-effects,Telugu
30791,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
31101,Memes,happy,self-spoken-monologues,movie/tv-show,Telugu
31123,Memes,happy,lip-syncing,special-effects,Telugu
31196,Memes,happy,background-song-with-lyrics,special-effects,Telugu
31225,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
31478,Memes,happy,self-spoken-dialogues,collab,Telugu
31522,Memes,happy,background-song-with-lyrics,self-shot,Telugu
31523,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
31622,Memes,happy,self-sung-song,movie/tv-show,Telugu
31637,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
31812,Memes,happy,self-spoken-monologues,videos-text-special-effects,Telugu
31909,Memes,happy,lip-syncing,special-effects,Telugu
31970,Memes,happy,self-spoken-monologues,videos-text-special-effects,Telugu
31984,Memes,happy,self-spoken-dialogues,reaction videos,Telugu
32005,Memes,happy,self-spoken-dialogues,videos-with-text,Telugu
32014,Memes,happy,self-sung-song,movie/tv-show,Telugu
32086,Memes,happy,self-spoken-dialogues,special-effects,Telugu
32116,Memes,happy,self-spoken-monologues,self-shot,Telugu
32185,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
32225,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Telugu
32228,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Telugu
32286,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
32390,Memes,happy,self-spoken-dialogues,movie/tv-show,Telugu
32467,Memes,happy,self-spoken-monologues,special-effects,Telugu
32546,Memes,happy,self-spoken-monologues,collab,Telugu
40148,Memes,happy,background-song-with-lyrics,videos-text-special-effects,Bengali
40207,Memes,happy,self-spoken-dialogues,movie/tv-show,Bengali
40266,Memes,happy,lip-syncing,movie/tv-show,Bengali
40361,Memes,happy,self-spoken-monologues,videos-text-special-effects,Bengali
40424,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Bhojpuri
40530,Memes,happy,background-song-with-lyrics,videos-text-special-effects,Bhojpuri
40618,Memes,happy,background-song-with-lyrics,special-effects,Bhojpuri
40649,Memes,sad,background-song-with-lyrics,videos-with-text,Bhojpuri
41200,Memes,happy,background-song-with-lyrics,special-effects,Haryanvi
41234,Memes,happy,lip-syncing,videos-with-text,Haryanvi
41273,Memes,happy,background-song-with-lyrics,videos-text-special-effects,Haryanvi
41448,Memes,happy,self-sung-song,movie/tv-show,Hindi
41453,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
41654,Memes,happy,lip-syncing,videos-text-special-effects,Hindi
41683,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
41755,Memes,happy,self-spoken-dialogues,videos-with-text,Hindi
41773,Memes,happy,self-spoken-monologues,movie/tv-show,Hindi
42054,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
42216,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
42293,Memes,happy,self-spoken-monologues,reaction videos,Hindi
42368,Memes,happy,self-spoken-monologues,movie/tv-show,Hindi
42393,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Hindi
42431,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
42763,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
42774,Memes,happy,self-sung-song,videos-text-special-effects,Hindi
42830,Memes,happy,self-spoken-monologues,movie/tv-show,Hindi
43019,Memes,happy,self-spoken-monologues,movie/tv-show,Hindi
43341,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
43365,Memes,happy,self-sung-song,special-effects,Hindi
43403,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
43582,Memes,happy,background-song-with-lyrics,special-effects,Hindi
43714,Memes,happy,lip-syncing,movie/tv-show,Hindi
43788,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
44045,Memes,happy,background-song-with-lyrics,videos-with-text,Hindi
44059,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
44108,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Hindi
44112,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
44280,Memes,happy,self-spoken-dialogues,special-effects,Hindi
44318,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
44453,Memes,happy,self-spoken-monologues,movie/tv-show,Hindi
44554,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Hindi
44567,Memes,happy,self-spoken-monologues,videos-text-special-effects,Hindi
44585,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
44761,Memes,happy,self-spoken-dialogues,self-shot,Hindi
44838,Memes,happy,self-spoken-monologues,videos-text-special-effects,Hindi
45043,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
45153,Memes,happy,self-spoken-monologues,movie/tv-show,Hindi
45229,Memes,happy,background-song-with-lyrics,videos-text-special-effects,Hindi
45334,Memes,happy,self-spoken-dialogues,movie/tv-show,Hindi
45445,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Hindi
45508,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Hindi
45512,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Hindi
45533,Memes,happy,background-song-with-lyrics,videos-with-text,Hindi
45601,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45645,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45677,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45702,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Kannada
45743,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45751,Memes,happy,self-spoken-monologues,videos-text-special-effects,Kannada
45753,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45756,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Kannada
45806,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45841,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45857,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45865,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45897,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45901,Memes,happy,self-spoken-dialogues,special-effects,Kannada
45908,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Kannada
45982,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46067,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46122,Memes,happy,self-spoken-monologues,videos-text-special-effects,Kannada
46128,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46151,Memes,happy,self-spoken-dialogues,videos-text-special-effects,Kannada
46156,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46157,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46169,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46177,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46180,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46188,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46193,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46246,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46257,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46258,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46309,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46332,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46362,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46381,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46398,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46447,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46516,Memes,happy,self-spoken-dialogues,special-effects,Kannada
46835,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Malayalam
46841,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Malayalam
46905,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Malayalam
46912,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Malayalam
47149,Memes,neutral,self-sung-song,videos-text-special-effects,Malayalam
47247,Memes,happy,background-song-with-lyrics,videos-text-special-effects,Marathi
47261,Memes,happy,noise,videos-with-text,Marathi
47870,Memes,sad,background-song-with-lyrics,special-effects,Punjabi
48016,Memes,happy,lip-syncing,special-effects,Punjabi
48094,Memes,happy,background-song-with-lyrics,special-effects,Punjabi
48117,Memes,surprise,background-song-with-lyrics,special-effects,Punjabi
48154,Memes,surprise,lip-syncing,videos-with-text,Punjabi
48183,Memes,surprise,background-song-with-lyrics,special-effects,Punjabi
48264,Memes,happy,self-spoken-dialogues,reaction videos,Punjabi
48386,Memes,happy,background-song-with-lyrics,videos-with-text,Punjabi
48508,Memes,happy,background-song-with-lyrics,videos-with-text,Punjabi
48539,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
48543,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
48562,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
48614,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
48697,Memes,neutral,self-spoken-dialogues,videos-text-special-effects,Tamil
